angle,x,y,z,xwf
15.0,15.811568519496657,-5.059525836332603,3.1832569759590426,-1.0
15.0,15.783988796486401,-5.095064427717224,3.1813942943870943,-1.0
15.0,15.759364022139666,-5.125671855983464,3.179600976134189,-1.0
15.0,15.734888326131847,-5.156314720817815,3.177802759658781,-1.0
15.0,15.710560463644457,-5.186992388819719,3.1759995990454466,-1.0
15.0,15.683617196394636,-5.222666662783927,3.17409783834398,-1.0
15.0,15.659589581459773,-5.253410951202675,3.172281009999816,-1.0
15.0,15.635706008670278,-5.2841880944361606,3.170459137787964,-1.0
15.0,15.611965263372968,-5.31499748787572,3.168632191300265,-1.0
15.0,15.588366138051084,-5.345838533825653,3.1668001435059123,-1.0
15.0,15.562185377891531,-5.381665817462173,3.164850338425767,-1.0
15.0,15.538873673956191,-5.412566831295088,3.1630044419517733,-1.0
15.0,15.515699912317574,-5.4434976599226115,3.161153398242969,-1.0
15.0,15.492662914029133,-5.474457733785438,3.1592971926448272,-1.0
15.0,15.469761506894235,-5.505446490046402,3.157435813166655,-1.0
15.0,15.446994525392222,-5.5364633725460575,3.155569250352566,-1.0
15.0,15.421683427437719,-5.572451421840068,3.153562790640699,-1.0
15.0,15.399189020589667,-5.603520825831794,3.1516823700778263,-1.0
15.0,15.376825489563172,-5.634616646297167,3.149796769616411,-1.0
15.0,15.354591695526354,-5.665738354066196,3.1479059888995593,-1.0
15.0,15.332486505944471,-5.696885426384366,3.1460100294907827,15.332486505944471
15.0,15.310508794506719,-5.728057346856555,3.14410889476352,15.310508794506719
15.0,15.288657441053584,-5.759253605389281,3.142202589793521,15.288657441053584
15.0,15.266931331504413,-5.790473698131537,3.1402911212540925,15.266931331504413
15.0,15.245329357785302,-5.821717127414171,3.1383744973141687,15.245329357785302
15.0,15.223850417757378,-5.852983401687918,3.136452727539104,15.223850417757378
15.0,15.202493415145542,-5.884272035460129,3.1345258227942643,15.202493415145542
15.0,15.18125725946767,-5.915582549230625,3.132593795151299,15.18125725946767
15.0,15.160140865963537,-5.946914469425989,3.130656657796901,15.160140865963537
15.0,15.139143155525737,-5.978267328333234,3.1287144249444854,15.139143155525737
15.0,15.118263054628912,-6.009640664032317,3.12676711174803,15.118263054628912
15.0,15.097499495261458,-6.041034020327981,3.1248147342187984,15.097499495261458
15.0,15.076851414856092,-6.072446946680403,3.1228573091442113,15.076851414856092
15.0,15.056317756221931,-6.1038789981356,3.120894854009375,15.056317756221931
15.0,15.035897467476302,-6.135329735254796,3.118927386920825,15.035897467476302
15.0,15.0155895019775,-6.1667987240432485,3.116954926532651,15.0155895019775
15.0,14.995392818258123,-6.198285535878556,3.1149774919749915,14.995392818258123
15.0,14.975306379958212,-6.229789747438418,3.1129951027845797,14.975306379958212
15.0,14.955329155759745,-6.26131094062802,3.111007778837686,14.955329155759745
15.0,14.937994244606175,-6.287972362572106,3.1092253751439443,14.937994244606175
15.0,14.918227139049833,-6.3195300601264055,3.1072312787548895,14.918227139049833
15.0,14.898566260971041,-6.351103581693136,3.105232289450094,14.898566260971041
15.0,14.879010598010336,-6.382692528840052,3.1032284278851403,14.879010598010336
15.0,14.859559142534808,-6.414296508004721,3.1012197147570837,14.859559142534808
15.0,14.840210891574351,-6.445915130420098,3.099206170749112,14.840210891574351
15.0,14.820964846759697,-6.477548012039766,3.0971878164772857,14.820964846759697
15.0,14.804318270667782,-6.50434493512729,3.0953946070164533,14.804318270667782
15.0,14.785268949377329,-6.5360094158986906,3.0933696002011493,14.785268949377329
15.0,14.76631894011618,-6.567687094044229,3.0913398253358784,14.76631894011618
15.0,14.747467261789183,-6.59937760321401,3.0893053023609736,14.747467261789183
15.0,14.728712937603381,-6.631080581415079,3.087266050914378,14.728712937603381
15.0,14.712529550602282,-6.657966177155152,3.085465633186652,14.712529550602282
15.0,14.693962665693505,-6.689697536179185,3.0834197994186883,14.693962665693505
15.0,14.675490301305041,-6.721440364346994,3.0813692756016016,14.675490301305041
15.0,14.657111496779942,-6.753194315958966,3.0793140798597127,14.657111496779942
15.0,14.641281945618367,-6.780146568879005,3.0775082054773155,14.641281945618367
15.0,14.623083313999462,-6.811926486476877,3.0754464660775906,14.623083313999462
15.0,14.604975453814344,-6.843716573340149,3.073380088179512,14.604975453814344
15.0,14.586957419671222,-6.875516498951596,3.0713090878285305,14.586957419671222
15.0,14.571468069287816,-6.902531330301383,3.0694976260067444,14.571468069287816
15.0,14.553623052825376,-6.9343549201414225,3.0674201066413453,14.553623052825376
15.0,14.53586511668768,-6.9661874370909285,3.065337991734465,14.53586511668768
15.0,14.520620924680893,-6.993247548722494,3.0635227226110944,14.520620924680893
15.0,14.503030740534166,-7.025102098861804,3.0614340879409823,14.503030740534166
15.0,14.485524921137266,-7.056964694096914,3.0593408789874603,14.485524921137266
15.0,14.470518490384434,-7.084068050837978,3.0575216803628016,14.470518490384434
15.0,14.453175212560277,-7.115951103260008,3.0554219400163976,14.453175212560277
15.0,14.435913612769424,-7.147841346677019,3.0533176403547753,14.435913612769424
15.0,14.42113761839005,-7.174985987821643,3.051494375369523,14.42113761839005
15.0,14.404033402618948,-7.2068951642747505,3.0493835206621758,14.404033402618948
15.0,14.389405593796825,-7.23406758509063,3.0475580729167318,14.389405593796825
15.0,14.372455391871156,-7.2659947389165636,3.045440630401102,14.372455391871156
15.0,14.355582472022272,-7.297927736063773,3.0433186327680146,14.355582472022272
15.0,14.341173096222242,-7.3251383681554305,3.041488841553996,14.341173096222242
15.0,14.32444911488338,-7.357087897557777,3.0393602105092863,14.32444911488338
15.0,14.310180069244511,-7.384324387122981,3.0375280152178568,14.310180069244511
15.0,14.293601707781333,-7.416289542320713,3.035392703011007,14.293601707781333
15.0,14.27946990120886,-7.443551166924845,3.0335580011826453,14.27946990120886
15.0,14.263033860227155,-7.47553105947551,3.0314159537925196,14.263033860227155
15.0,14.246669075472747,-7.507515026050918,3.029269319044129,14.246669075472747
20.0,25.028498606115278,-0.014528471578262439,6.2414979817531435,-1.0
20.0,24.925604199017027,-0.04231112440762586,6.215871826328833,-1.0
20.0,24.81569187288815,-0.07468020424709802,6.188559981529892,-1.0
20.0,24.706702039372527,-0.10704957335483595,6.161541889351511,-1.0
20.0,24.59862746376194,-0.13942050177484014,6.134816516030056,-1.0
20.0,24.491460922409935,-0.17179429376620994,6.108382812779882,-1.0
20.0,24.39271953217596,-0.1996407178557,6.084062155662971,-1.0
20.0,24.2872789733553,-0.2320329474957508,6.058182394273684,-1.0
20.0,24.182725693502487,-0.2644318990553538,6.032591226746261,-1.0
20.0,24.07905251976684,-0.2968390090696702,6.007287536710804,-1.0
20.0,23.983512410989768,-0.3247561595259729,5.983991317541805,-1.0
20.0,23.881512733049487,-0.357191681927199,5.959233624872936,-1.0
20.0,23.780372556593846,-0.3896396016791488,5.934760113884274,-1.0
20.0,23.68715592428705,-0.4176230516920157,5.912217006454088,-1.0
20.0,23.58765048478337,-0.4501073748174723,5.888283210661479,-1.0
20.0,23.48898409271404,-0.4826086037577429,5.864630111694152,-1.0
20.0,23.398038433885016,-0.5106689086754107,5.842831594024138,-1.0
20.0,23.300968276595505,-0.5432150404900201,5.819711538598533,-1.0
20.0,23.21148890718652,-0.5713344630996259,5.798397031640114,-1.0
20.0,23.11598995908561,-0.6039312577163745,5.77580544833276,-1.0
20.0,23.027954598856176,-0.6321146948461778,5.754970922566907,-1.0
20.0,22.934001972343317,-0.6647681063715225,5.732903040645427,-1.0
20.0,22.84738842898488,-0.6930206339354921,5.71254427567078,-1.0
20.0,22.7549573900547,-0.7257367967480084,5.69099511346765,-1.0
20.0,22.669743575390996,-0.7540636567853836,5.671107688137411,-1.0
20.0,22.578809557703238,-0.7868488699361575,5.650072041648088,-1.0
20.0,22.494973502412577,-0.8152554561242102,5.6306513244236776,-1.0
20.0,22.411792879778464,-0.8437054525824657,5.611451822208706,-1.0
20.0,22.323031986901963,-0.8766080077220753,5.591164896004949,-1.0
20.0,22.241196993313338,-0.9051458394745167,5.572424910249258,-1.0
20.0,22.16000228444268,-0.9337308637112652,5.5539026684950255,-1.0
20.0,22.07336214850353,-0.9667649009864491,5.534351981262249,-1.0
20.0,21.993481239775168,-0.9954461156916442,5.516281556711833,-1.0
20.0,21.91422560208297,-1.0241784135134686,5.49842515634079,-1.0
20.0,21.835590435496215,-1.052963038759029,5.480781540769485,-1.0
20.0,21.751681142040066,-1.086195416806617,5.462184576100408,-1.0
20.0,21.674318222205763,-1.1150874943210423,5.444981808649288,-1.0
20.0,21.59756096059054,-1.1440358864395266,5.42798776224696,-1.0
20.0,21.521404622005814,-1.1730418610060802,5.411201084147799,-1.0
20.0,21.44584448759671,-1.2021066889642058,5.39462039343341,-1.0
20.0,21.370875855355226,-1.2312316431460102,5.378244280896494,-1.0
20.0,21.296494040608728,-1.260417997041213,5.362071308958276,-1.0
20.0,21.21711659056176,-1.2940587091227724,5.345066726119437,-1.0
20.0,21.143936630168227,-1.323372193603596,5.329313371284081,-1.0
20.0,21.07132907502903,-1.35275109050927,5.313758474682561,-1.0
20.0,20.99928931869373,-1.3821966612295287,5.298400482527246,-1.0
20.0,20.927812774106645,-1.411710161277239,5.283237812809211,-1.0
20.0,20.856894873969036,-1.44129283897924,5.26826885544674,-1.0
20.0,20.78653107108295,-1.470945934162,5.253491972474687,-1.0
20.0,20.71671683867747,-1.5006706768344493,5.2389054982751,-1.0
20.0,20.647447670718496,-1.5304682858703795,5.224507739849798,-1.0
20.0,20.578719082201516,-1.5603399676927838,5.2102969771348615,-1.0
20.0,20.51570285992386,-1.5858813280257211,5.197136393932378,-1.0
20.0,20.44800433273471,-1.6159023066265528,5.183278699178125,-1.0
20.0,20.380833483412474,-1.6460007159803425,5.169602905174345,-1.0
20.0,20.31418590974653,-1.6761777031760972,5.156107189796297,-1.0
20.0,20.248057231847874,-1.7064343965197217,5.142789705992882,-1.0
20.0,20.182443092357996,-1.736771904278756,5.129648582349255,-1.0
20.0,20.11733915664524,-1.7671913134460164,5.116681923690375,-1.0
20.0,20.057664171131442,-1.7932679408321286,5.104649165781098,-1.0
20.0,19.99353285590786,-1.8238507909444102,5.0920115839913285,-1.0
20.0,19.92989927690369,-1.8545185167363234,5.079542883294218,-1.0
20.0,19.866759188479016,-1.8852721125297986,5.0672410819493034,-1.0
20.0,19.808896282933446,-1.9116721061986854,5.055811790797276,-1.0
20.0,19.746697193366195,-1.942596236746665,5.043824616510661,-1.0
20.0,19.684979383660604,-1.9736089243012223,5.031998521622591,-1.0
20.0,19.628429622207975,-2.0002583312920863,5.021001398670739,-1.0
20.0,19.567629701620923,-2.031446314178315,5.00947883383677,-1.0
20.0,19.50729904532968,-2.0627252983434734,4.998111376340566,-1.0
20.0,19.452030690725945,-2.0896300595730084,4.987531241113307,-1.0
20.0,19.39259517878667,-2.1210886296194906,4.976455944577316,-1.0
20.0,19.333617114387717,-2.1526403794017677,4.96552965390499,-1.0
20.0,19.279598913892713,-2.179805793557833,4.955350971538496,-1.0
20.0,19.221493621541022,-2.2115409083152544,4.944705245198634,-1.0
20.0,19.168282359616708,-2.2388811218768345,4.934782101236318,-1.0
20.0,19.111035359342477,-2.27080176504778,4.924409262185061,-1.0
20.0,19.058617924438572,-2.2983185134932143,4.914734830199688,-1.0
20.0,19.002214898423002,-2.330426608664803,4.904627136606842,-1.0
20.0,18.950578320141066,-2.358121418265541,4.895194533914879,-1.0
20.0,18.895005114256367,-2.390418641639854,4.885344193445406,-1.0
20.0,18.844136565152482,-2.418292822977764,4.876146493920065,-1.0
20.0,18.78937919029139,-2.450780597056484,4.866545678279751,-1.0
20.0,18.739265987463206,-2.478835239628323,4.857575925368907,-1.0
20.0,18.685310620671114,-2.5115147281403343,4.848216785015202,-1.0
20.0,18.63594022714154,-2.5397506960685687,4.839468004876783,-1.0
20.0,18.5869241164409,-2.568074942128343,4.83082324619738,-1.0
20.0,18.53413323847051,-2.601040729012021,4.821807898461331,-1.0
20.0,18.485841684521493,-2.6295471428983412,4.813373851894739,-1.0
20.0,18.43789577563576,-2.6581420956263897,4.805039000106726,-1.0
20.0,18.38624012249274,-2.6913952585499143,4.796350493468981,-1.0
20.0,18.339000838152902,-2.7201727258151958,4.788216122229965,-1.0
20.0,18.292098711898543,-2.749038761690685,4.780176139868616,-1.0
20.0,18.241549555342896,-2.7825795401401097,4.771797619215469,-1.0
20.0,18.195336444635274,-2.8116279403395144,4.763947955788428,-1.0
20.0,18.149452157267163,-2.840764708341852,4.756187915131958,-1.0
20.0,18.103894030850874,-2.8699897285966887,4.748515981270048,-1.0
20.0,18.054768751735384,-2.903910996231035,4.740522914027779,-1.0
20.0,18.00987683802699,-2.933317424251651,4.733028054864432,-1.0
20.0,17.9653029529978,-2.96281160424712,4.725616616226716,-1.0
20.0,17.92104449925875,-2.9923933267630605,4.7182871118652265,-1.0
20.0,17.87709889524078,-3.022062360180416,4.711038064020633,-1.0
20.0,17.83346357521533,-3.0518184509402544,4.703868003948646,-1.0
20.0,17.79013598931052,-3.08166132378754,4.6967754724312805,-1.0
20.0,17.74337153295852,-3.1162361265833867,4.689385364918031,-1.0
20.0,17.7006719859069,-3.146256800931324,4.6824477048857975,-1.0
20.0,17.658272392715798,-3.1763632650791167,4.675583092056407,-1.0
20.0,17.616170268885366,-3.206555156875247,4.6687901120272715,-1.0
20.0,17.57436314577938,-3.2368320940075086,4.662067362299498,-1.0
20.0,17.532848570618487,-3.26719367434727,4.655413452695536,-1.0
20.0,17.49162410646863,-3.297639476307612,4.648827005759885,-1.0
20.0,17.45068733222646,-3.3281690592142517,4.6423066571433,-1.0
20.0,17.410035842601058,-3.3587819636887972,4.635851055969926,-1.0
20.0,17.369667248092124,-3.3894777120431354,4.629458865187241,-1.0
20.0,17.32957917496525,-3.4202558086845496,4.623128761898791,-1.0
20.0,17.28976926522336,-3.451115740530434,4.616859437679467,-1.0
20.0,17.250235176575185,-3.4820569774319803,4.610649598873267,-1.0
20.0,17.210974582400734,-3.513078972606077,4.604497966873736,-1.0
20.0,17.17198517171311,-3.5441811630744158,4.598403278386581,-1.0
20.0,17.133264649118484,-3.5753629701092624,4.592364285675256,-1.0
20.0,17.09481073477174,-3.6066237996849586,4.58637975678869,-1.0
20.0,17.060050050798797,-3.6332372215075917,4.580772724618021,-1.0
20.0,17.022106013268342,-3.664650125440988,4.574891876908152,-1.0
20.0,16.984422033107553,-3.696140262856279,4.569062023149022,-1.0
20.0,16.946995890517364,-3.7277069849850717,4.56328199414002,-1.0
20.0,16.909825381000235,-3.7593496300140252,4.557550637342186,-1.0
20.0,16.872908315299462,-3.791067523555782,4.551866817006288,-1.0
20.0,16.83624251933717,-3.8228599791208304,4.546229414284939,-1.0
20.0,16.803143202589343,-3.8499734199444426,4.54095254896587,-1.0
20.0,16.766958240316765,-3.8819093473246915,4.535403920232169,-1.0
20.0,16.7310183006243,-3.91391780095782,4.529898568074558,-1.0
20.0,16.695321267907353,-3.945998052061085,4.524435439723043,-1.0
20.0,16.663122826468236,-3.9733828974664713,4.519325892704637,-1.0
20.0,16.62789078770277,-4.005601330611424,4.513943776246803,-1.0
20.0,16.592895576460155,-4.0378894145364415,4.508600932991154,-1.0
20.0,16.558135134528204,-4.07024638513946,4.503296376877233,-1.0
20.0,16.52680836095384,-4.0978928247021145,4.4983403088630824,-1.0
20.0,16.492497496653005,-4.130382434333458,4.493109483333725,-1.0
20.0,16.458415486666414,-4.162938692798461,4.48791418553659,-1.0
20.0,16.427720427561134,-4.190773973809755,4.483064600520859,-1.0
20.0,16.394076786795914,-4.223458624439303,4.4779379311922165,-1.0
20.0,16.360656205280883,-4.2562076309148305,4.472844171124307,-1.0
20.0,16.330577405928373,-4.284225989809964,4.468094247680488,-1.0
20.0,16.297584210656684,-4.317099048963123,4.463064276037516,-1.0
20.0,16.267903612921984,-4.345235448918289,4.458377213397695,-1.0
20.0,16.235330708870794,-4.378229690497045,4.453407998869939,-1.0
20.0,16.20297152027062,-4.411284406642264,4.448467664265392,-1.0
20.0,16.1738822419823,-4.439594134251079,4.443869731467456,-1.0
20.0,16.141932725706955,-4.472765580852825,4.438985738431964,-1.0
20.0,16.113225528101914,-4.501186917844913,4.434444066762339,-1.0
20.0,16.081678823702966,-4.53447216731452,4.429613656145951,-1.0
20.0,16.05334745908602,-4.5630025464969615,4.425125795806657,-1.0
20.0,16.02219679674398,-4.596398656848613,4.420346312881739,-1.0
20.0,15.994235098162001,-4.625035501395303,4.415909904438885,-1.0
20.0,15.963473797395505,-4.658539520562199,4.411178796945923,-1.0
20.0,15.93587567749207,-4.687280247710409,4.4067915696183295,-1.0
20.0,15.905497145838488,-4.720889217663109,4.402106385650898,-1.0
20.0,15.878256595681236,-4.74973124223776,4.397766155460792,-1.0
20.0,15.851187222406843,-4.778622407610463,4.393449091073119,-1.0
20.0,15.82136541523595,-4.812382940660473,4.388829209008658,-1.0
20.0,15.794644866486193,-4.841371614561558,4.384556070183414,-1.0
20.0,15.765189859977836,-4.875229804425606,4.379976455766989,-1.0
20.0,15.738812315584537,-4.904313409965974,4.375745264024301,-1.0
20.0,15.71259903766855,-4.933443190637736,4.371534897354345,-1.0
20.0,15.683677526399292,-4.967442275943271,4.367012651445474,-1.0
20.0,15.657798780127832,-4.996663225690924,4.3628414521722645,15.657798780127832
20.0,15.629228610400952,-5.030752715672894,4.358354377966948,15.629228610400952
20.0,15.603678756777114,-5.060062283563015,4.354220559738527,15.603678756777114
20.0,15.578286471175721,-5.089415092985085,4.350105447337389,15.578286471175721
20.0,15.550227302209233,-5.1236349088158155,4.345668601010705,15.550227302209233
20.0,15.525155697716796,-5.153072624092081,4.341588361510734,15.525155697716796
20.0,15.500237761495923,-5.182551859100556,4.337525661926848,15.500237761495923
20.0,15.475472244602743,-5.212072070421297,4.333480138964755,15.475472244602743
20.0,15.448071193500537,-5.24645625947721,4.329104952379149,15.448071193500537
20.0,15.423615715475497,-5.276056546623154,4.325091211957371,15.423615715475497
20.0,15.399308849127072,-5.305696116497726,4.321093572521914,15.399308849127072
20.0,15.375149374534981,-5.335374435653812,4.31711169856367,15.375149374534981
20.0,15.348384070123346,-5.369912382945692,4.312791881472666,15.348384070123346
20.0,15.324524244568723,-5.399666031951582,4.30883894524914,15.324524244568723
20.0,15.30080809179057,-5.429456769457717,4.304900782872476,15.30080809179057
20.0,15.27723441978887,-5.459284073323172,4.300977084621741,15.27723441978887
20.0,15.253802043182128,-5.489147424351652,4.297067546713322,15.253802043182128
20.0,15.227798857378827,-5.523863338114211,4.292809489728991,15.227798857378827
20.0,15.204653534417764,-5.5537962637951965,4.288925662351566,15.204653534417764
20.0,15.181645893299029,-5.583763621875634,4.285055099259889,15.181645893299029
20.0,15.158774775188288,-5.613764905772184,4.281197519989382,15.158774775188288
20.0,15.136039027535613,-5.643799612118438,4.277352649421568,15.136039027535613
20.0,15.11343750401138,-5.6738672408080255,4.273520217671086,15.11343750401138
20.0,15.08830418523205,-5.708776552115911,4.26932624599233,15.08830418523205
20.0,15.065975109648498,-5.738907102057118,4.265516074757924,15.065975109648498
20.0,15.04377676372907,-5.7690690202634105,4.261717547965656,15.04377676372907
20.0,15.021708026060223,-5.799261820335143,4.257930416168231,15.021708026060223
20.0,14.99976778111841,-5.829485019306617,4.254154434580459,14.99976778111841
20.0,14.977954919206487,-5.859738137671294,4.250389362970829,14.977954919206487
20.0,14.956268336389709,-5.89002069940421,4.246634965554121,14.956268336389709
20.0,14.93470693443232,-5.920332231981793,4.242891010884979,14.93470693443232
20.0,14.913269620734194,-5.950672266399107,4.239157271752554,14.913269620734194
20.0,14.891955308267763,-5.981040337184562,4.235433525076114,14.891955308267763
20.0,14.870762915515275,-6.011435982411995,4.2317195518019615,14.870762915515275
20.0,14.84969136640648,-6.041858743710688,4.22801513680133,14.84969136640648
20.0,14.82873959025574,-6.072308166272718,4.224320068769374,14.82873959025574
20.0,14.807906521701051,-6.102783798858137,4.220634140125728,14.807906521701051
20.0,14.78719110064154,-6.133285193797965,4.2169571469157345,14.78719110064154
20.0,14.766592272176771,-6.163811906995054,4.213288888713481,14.766592272176771
20.0,14.74610898654538,-6.194363497922593,4.20962916852562,14.74610898654538
20.0,14.725740199064674,-6.224939529620954,4.205977792696816,14.725740199064674
20.0,14.705484870069974,-6.255539568692261,4.202334570816253,14.705484870069974
20.0,14.685341964854834,-6.286163185293095,4.198699315625551,14.685341964854834
20.0,14.665310453611669,-6.316809953125404,4.1950718429281535,14.665310453611669
20.0,14.645389311372027,-6.347479449425472,4.191451971499702,14.645389311372027
20.0,14.625577517948251,-6.378171254951319,4.18783952300016,14.625577517948251
20.0,14.608390574356772,-6.404126838946799,4.184652891917375,14.608390574356772
20.0,14.588788980954188,-6.4348650730867325,4.181056805373423,14.588788980954188
20.0,14.569293781992666,-6.465624446345381,4.177467627334803,14.569293781992666
20.0,14.549903975288052,-6.496404553112145,4.173885189821763,14.549903975288052
20.0,14.530618563154183,-6.527204991212733,4.170309327329532,14.530618563154183
20.0,14.511436552345462,-6.558025361887213,4.166739876747996,14.511436552345462
20.0,14.492356954001242,-6.588865269766584,4.163176677283153,14.492356954001242
20.0,14.475857955521207,-6.614987774479923,4.160051756422563,14.475857955521207
20.0,14.456975303346894,-6.645869085740547,4.156502648604257,14.456975303346894
20.0,14.438192197302897,-6.676768832866035,4.152959324785656,14.438192197302897
20.0,14.419507665015766,-6.707686633518751,4.149421632422887,14.419507665015766
20.0,14.400920738227082,-6.7386221086193006,4.1458894209241866,14.400920738227082
20.0,14.384884898753738,-6.764855225923101,4.142804322181313,14.384884898753738
20.0,14.36648572358658,-6.795828735395303,4.1392846996158745,14.36648572358658
20.0,14.348181345400777,-6.8268188646984,4.135770118128346,14.348181345400777
20.0,14.329970811394075,-6.8578252472167005,4.132260434030329,14.329970811394075
20.0,14.31428891315689,-6.884142173931897,4.129204839645893,14.31428891315689
20.0,14.296258930518754,-6.915184024867683,4.125706600334565,14.296258930518754
20.0,14.278320026866757,-6.946241110047442,4.122212837010669,14.278320026866757
20.0,14.260471264062263,-6.9773130747984595,4.118723411905258,14.260471264062263
20.0,14.24512980551401,-7.0037094386068555,4.115695086634143,14.24512980551401
20.0,14.227454500446452,-7.034814395755948,4.1122160050349255,14.227454500446452
20.0,14.209866612096372,-7.065933247576001,4.10874085591642,14.209866612096372
20.0,14.194770535588596,-7.092387173527022,4.105731893764737,14.194770535588596
20.0,14.17735088312276,-7.123537244809052,4.10226628612733,14.17735088312276
20.0,14.160015952289518,-7.154700250143753,4.0988042152157576,14.160015952289518
20.0,14.145157928946976,-7.181209507696336,4.095813424439917,14.145157928946976
20.0,14.127986065407098,-7.212402005362525,4.092360110391123,14.127986065407098
20.0,14.11089625628131,-7.243606499751118,4.0889099459967815,14.11089625628131
20.0,14.09626902678406,-7.270168921531446,4.085936156359278,14.09626902678406
20.0,14.079337167409854,-7.301401225014838,4.082493979252361,14.079337167409854
20.0,14.064858347148204,-7.327999039678166,4.079531328368685,14.064858347148204
20.0,14.048081093529479,-7.35925808930491,4.076096631880283,14.048081093529479
20.0,14.031381529172867,-7.390527642191873,4.072664455358096,14.031381529172867
20.0,14.017121603890022,-7.4171751861205735,4.069716893769245,14.017121603890022
20.0,14.000571607348823,-7.448469870311856,4.066291448331065,14.000571607348823
20.0,13.986452304412426,-7.475150642156749,4.06335376296245,13.986452304412426
20.0,13.970048581659386,-7.506469437911482,4.059934553147467,13.970048581659386
20.0,13.956066836598117,-7.533182616189833,4.05700624464083,13.956066836598117
20.0,13.939806112301738,-7.564524519885235,4.053592778458828,13.939806112301738
20.0,13.923617091349788,-7.595874941099708,4.050180974953163,13.923617091349788
25.0,24.389418382471508,-0.01534607548472808,8.39931460493069,-1.0
25.0,24.28914047305506,-0.04560401819479702,8.364797165832814,-1.0
25.0,24.182018548176284,-0.08085629807304694,8.327960160372564,-1.0
25.0,24.075790948345382,-0.11610750224181436,8.291468352205406,-1.0
25.0,23.970450555918514,-0.15135834331198972,8.255319746780891,-1.0
25.0,23.865990264734215,-0.1866095498007049,8.219512346604004,-1.0
25.0,23.769739571990193,-0.2169282261735189,8.186539469970043,-1.0
25.0,23.66695213605901,-0.2521924644505913,8.151380390659675,-1.0
25.0,23.565024384177264,-0.28745916918123915,8.116556761683949,-1.0
25.0,23.46394926313615,-0.3227291314087049,8.082066572226472,-1.0
25.0,23.370801343275605,-0.35310730454740474,8.050294586289567,-1.0
25.0,23.271347446870998,-0.3883955733198635,8.016438125917764,-1.0
25.0,23.172725922571082,-0.4236893840988731,7.982909302642815,-1.0
25.0,23.081829129601175,-0.45411998785238955,7.9520144978094285,-1.0
25.0,22.98479072099706,-0.48943628956095897,7.919108476260451,-1.0
25.0,22.88856458356364,-0.5247605505196208,7.886524252345073,-1.0
25.0,22.79986728504702,-0.5552488247388319,7.85649186380267,-1.0
25.0,22.70518642715598,-0.590600018186427,7.824519424166208,-1.0
25.0,22.617908933190435,-0.621132159260397,7.795045900089752,-1.0
25.0,22.524748772919978,-0.6565132693462428,7.763677997737248,-1.0
25.0,22.438869191796215,-0.6870916747023343,7.73475692009016,-1.0
25.0,22.347205294250212,-0.7225057896445173,7.703986261659838,-1.0
25.0,22.262701831512985,-0.7531329564912268,7.675611157224258,-1.0
25.0,22.172509925187114,-0.788583263823951,7.645430401184802,-1.0
25.0,22.08936090047847,-0.8192617846313227,7.6175947406281574,-1.0
25.0,22.000616892114675,-0.8547515658212084,7.587996495024349,-1.0
25.0,21.91880075456043,-0.8854841232273961,7.5606936915377645,-1.0
25.0,21.837618717517348,-0.916247550039252,7.533644022878255,-1.0
25.0,21.75097608481898,-0.9518061087799836,7.504893918954383,-1.0
25.0,21.671095439268317,-0.9826276023138147,7.478367310187717,-1.0
25.0,21.591834049089158,-1.0134818035453206,7.452089189356306,-1.0
25.0,21.507241507528782,-1.0491164796369137,7.424170926689143,-1.0
25.0,21.42925034177797,-1.0800329467509562,7.398405926795102,-1.0
25.0,21.351863734239927,-1.1109840391617998,7.372884694316216,-1.0
25.0,21.27507698902386,-1.141970365096305,7.347605699962309,-1.0
25.0,21.1931234757961,-1.1777201091035625,7.320763563384456,-1.0
25.0,21.11756631973929,-1.2087744229645576,7.295984335639229,-1.0
25.0,21.042594549212495,-1.2398659757222552,7.271442523352667,-1.0
25.0,20.968203539685433,-1.270995401552666,7.24713656245826,-1.0
25.0,20.89438868465093,-1.3021633400297492,7.223064880036151,-1.0
25.0,20.821145396158904,-1.3333704356462035,7.1992258942597225,-1.0
25.0,20.74846910532431,-1.3646173373220152,7.175618014344497,-1.0
25.0,20.670893186151964,-1.4006041624099754,7.1505729098742945,-1.0
25.0,20.59937781055462,-1.4319292864916406,7.127441040852025,-1.0
25.0,20.52841539348721,-1.4632963198343547,7.104535266797958,-1.0
25.0,20.45800145149863,-1.4947059231339674,7.081853960363077,-1.0
25.0,20.388131522335463,-1.5261587588263477,7.0593954850299125,-1.0
25.0,20.3188011653124,-1.5576554905309146,7.037158195096353,-1.0
25.0,20.25000596166245,-1.5891967824853264,7.015140435667865,-1.0
25.0,20.181741514866715,-1.6207832989719997,6.993340542658329,-1.0
25.0,20.114003450966145,-1.6524157037369775,6.971756842800837,-1.0
25.0,20.04678741885387,-1.684094659401949,6.950387653668164,-1.0
25.0,19.985165469774852,-1.7111489128819521,6.9307202751818,-1.0
25.0,19.918944308399688,-1.7429249956226374,6.9097582758795095,-1.0
25.0,19.853232673271222,-1.7747494801390977,6.889005873703953,-1.0
25.0,19.788026303178192,-1.8066230199825053,6.868461350480004,-1.0
25.0,19.723320961014903,-1.8385462646254198,6.848122979152006,-1.0
25.0,19.659112433975608,-1.8705198588474592,6.827989023874636,-1.0
25.0,19.595396533733062,-1.9025444421192668,6.808057740117132,-1.0
25.0,19.53700228694994,-1.9299600776366022,6.789704312828798,-1.0
