maxHorizontal,standardHorizontal,halfHorizontal,maxVertical,standardVertical,halfVertical,maxArea,standardArea,halfArea
0.748681096691939,0.3205510489402115,0.23053704698629873,299.19805854700286,128.1029425370681,92.13033050551498,703.7291027515565,129.00489235472543,66.72571369759335
5.603540981379018,2.3991803015958877,1.7254660178035373,570.4562981347458,244.2433307714254,175.65731389212982,10042.337305345669,1840.9223634500254,952.1875978571272
10.80953508703173,4.62814918930669,3.328517721724267,602.4579847738383,257.944991285285,185.51140847119055,20458.96469930898,3750.458135671645,1939.8643821004607
15.992541258526908,6.847275693605216,4.924490883819366,623.3586188522806,266.8936881429498,191.94722003618847,31318.81497735619,5741.243809633623,2969.566376260464
21.152718011344795,9.056627683579771,6.513434314845346,640.9932009528936,274.4440107234861,197.37733507485567,42596.064449965175,7808.545486632639,4038.845047077774
26.29022340743031,11.256272834135554,8.095396685904209,657.1058319822288,281.34270337174615,202.33880450836423,54272.4554749248,9949.016246442021,5145.969253688371
31.040563916309832,13.290151664084252,9.558141608856486,678.9052405456305,290.6762144115607,209.05137051071162,66204.67169563983,12136.383889883204,6277.3501219914615
36.13477748150426,15.471261230044673,11.126773376409584,692.5283277485873,296.5089981054552,213.24624908916567,78616.33618374173,14411.642131968194,7454.190994289523
41.20677800078582,17.642860184345487,12.688565208999785,705.8865818819628,302.2283923754368,217.35957914973224,91380.48466565275,16751.516374017254,8664.453457313235
46.256721578925806,19.80501536391954,14.243565175067914,718.9851862715567,307.83661648486003,221.39295676399473,104482.76671348042,19153.375951193197,9906.776841823186
50.92624121887955,21.804290389358027,15.681423394536768,735.9070353400517,315.08177933574734,226.60360403562458,117737.40252214142,21583.164429475113,11163.546002962765
55.934065551783654,23.948412031955403,17.22345382462907,748.1175977820702,320.30978444531075,230.36353202080122,131460.75749159727,24098.876688152795,12464.75786287022
60.92028525115631,26.083283557285128,18.758831664669913,760.148976743837,325.4610713729924,234.0682850715652,145482.4198261653,26669.273497141745,13794.254430288747
65.53097384863172,28.057369817493665,20.178574380937196,775.1760502281393,331.8949778642588,238.69548503857948,159586.75391645005,29254.825372057778,15131.589712748704
70.47593744326134,30.174577363181058,21.701248466870133,786.5822758284461,336.77860267698935,242.20773822457951,174154.5760009971,31925.34207019021,16512.871688739593
75.39974361816613,32.282726268125906,23.217407670716735,797.8228148914179,341.59128808231037,245.6689725118637,188984.50317312145,34643.906857390335,17919.00576899046
79.95280122837535,34.23213757193276,24.619404409854425,811.5031160242951,347.4485681677005,249.88146864538703,203832.64908786133,37365.81143389399,19326.867301749604
84.83620464726052,36.32298786218119,26.123122626338017,822.2282772255224,352.04059231295673,253.1840056036567,219140.93599088787,40172.067273447334,20778.3581738737
89.35194962752982,38.256423602134745,27.513629902793063,835.1402651475025,357.568915774818,257.1599194866285,234430.07629456875,42974.81323259658,22228.0336165929
94.19550569397036,40.330213076129034,29.005078154129418,845.4042078144198,361.9634672102422,260.32043608484764,250175.317598869,45861.16985991021,23720.955337838197
98.67444722805187,42.24789126145454,30.38425275791443,857.6466646579777,367.2051280457401,264.0901851289221,265866.1079198923,48737.54474395247,25208.714162300497
103.47870657434969,44.30485567479574,31.863600597128748,867.4869622610709,371.4182940151932,267.12025114889656,282009.55333525705,51696.89860597223,26739.392533660455
