ricochetAngle0Radians,ricochetAngle0Degrees,ricochetAngle1Radians,ricochetAngle1Degrees,armorRadians,armorDegrees,fuseRadians,fuseDegrees
0.7068153741513953,40.49753783383513,1.0030800805673457,57.47225513015149,0.956464281602117,54.80136659081358,0.0,0.0
0.705747621678436,40.436360123569905,1.0024987918713817,57.438949741194094,0.9521160519467371,54.55223138320668,0.0,0.0
0.7048108582667599,40.38268753367859,1.0019892361136054,57.40975434684692,0.9481057840952459,54.32245996059925,0.0,0.0
0.703714432889262,40.31986698699693,1.0013933336062604,57.37561164817478,0.9437163266596338,54.07096257518635,0.0,0.0
0.7026025500975204,40.2561607957169,1.0007895840156185,57.341019344748254,0.9393049446155008,53.81820900223774,0.0,0.0
0.7014750153137533,40.19155781135286,1.0001779062984215,57.30597279313067,0.9348714319459877,53.56418743785685,0.0,0.0
0.7004844709622372,40.13480380059046,0.9996410199888209,57.2752114735122,0.9307833543747224,53.32995784670126,0.0,0.0
0.6993268309742795,40.06847591508491,0.9990141304811644,57.23929335050245,0.9263071241844698,53.07348874867075,0.0,0.0
0.6981529620302017,40.001218178887775,0.998379075213552,57.202907363910704,0.9218081366939468,52.815715753381625,0.0,0.0
0.6971207269496256,39.942075465305415,0.9978211620538117,57.17094129452278,0.9176603580541305,52.57806554296564,0.0,0.0
0.6959156408549466,39.873029118130404,0.9971704405358637,57.13365769790601,0.9131174283970457,52.31777484698986,0.0,0.0
0.6946937264612554,39.80301858044561,0.9965113110654378,57.09589236109792,0.9085510575370553,52.056141069020896,0.0,0.0
0.6936182568573701,39.74139871114838,0.995931744304883,57.062685631772055,0.9043418661338225,51.814972166452904,0.0,0.0
0.6923639698466907,39.66953335913837,0.9952564854838862,57.02399615124996,0.8997302145792213,51.55074399578931,0.0,0.0
0.6910922313779232,39.59666811223356,0.9945725719079921,56.984810789799525,0.8950943748525481,51.285129944951855,0.0,0.0
0.689971922596513,39.532479147307306,0.9939707130327782,56.95032681638728,0.8908218952452217,51.04033489539634,0.0,0.0
0.6886666096758371,39.457690226008694,0.9932701982669647,56.91019027681958,0.8861393106124474,50.77204255872556,0.0,0.0
0.6875160791800738,39.39176968440036,0.9926534053955374,56.874850648453034,0.8818242557234578,50.52480812521916,0.0,0.0
0.6861763791997065,39.31501052971155,0.9919359758742752,56.83374496478662,0.8770938968968598,50.25377852887264,0.0,0.0
0.6849948938009951,39.247316402809055,0.9913039671290774,56.79753353107143,0.8727353373440135,50.00405146173812,0.0,0.0
0.6836199720519566,39.1685391894284,0.9905693054750422,56.755440518925106,0.8679561112306522,49.730221976103806,0.0,0.0
0.6824067785561657,39.099028322386864,0.9899217955987236,56.718340935819015,0.863553058426576,49.477945633457,0.0,0.0
