distance,launchAngle,impactAngleHorizontalRadians,impactAngleHorizontalDegrees,impactVelocity,timeToTarget,timeToTargetAdjusted,rawPenetration,effectivePenetrationHorizontal,effectivePenetrationHorizontalNormalized,impactAngleDeckDegrees,effectivePenetrationDeck,effectivePenetrationDeckNormalized
13374.526060033104,7.5,-0.15606097483502615,8.941635204744347,600.6028501113308,19.799999999999667,7.1999999999998785,615.618595396924,608.1370942300193,614.8074126617448,81.05836479525566,95.68453176950878,158.72799780875766
13515.13121593719,7.6000000000000005,-0.15823112509771703,9.06597565570574,599.1119353242315,20.03999999999966,7.2872727272726046,613.5106892938041,605.846439357857,612.6325151560413,80.93402434429426,96.67190799381802,159.47052644913558
13667.106149188601,7.7,-0.16073424325153182,9.209393761541907,597.521026093767,20.299999999999656,7.381818181818057,611.2636050320501,603.3844409746494,610.3048984063979,80.7906062384581,97.82847860663118,160.36341233955366
13806.821939220958,7.800000000000001,-0.1629233207932177,9.334818665707383,596.0594017316962,20.53999999999965,7.469090909090782,609.201132323631,601.1336812356624,608.1695419473035,80.66518133429261,98.8145581807419,161.10882160988115
13957.84425525102,7.9,-0.16544662217622955,9.479393185393485,594.5000033767515,20.799999999999645,7.563636363636235,607.0028105049811,598.7141253553852,605.8839163884486,80.52060681460651,99.96903551041227,162.00406213398904
14096.682133710674,8.0,-0.1676543362777344,9.60588588578123,593.0673410457078,21.03999999999964,7.65090909090896,604.9850818005466,596.5025254904987,603.7873763859274,80.39411411421877,100.95388196929822,162.7523383656875
14246.764142640484,8.1,-0.17019749845170462,9.751598344967038,591.5390953740076,21.299999999999635,7.745454545454413,602.8347765234861,594.1246184472099,601.5429608799506,80.24840165503296,102.10634427438274,163.64992839265233
14384.735384029646,8.200000000000001,-0.17242355142817434,9.879141785491287,590.1350701851516,21.53999999999963,7.832727272727138,600.861114257761,591.9514559605401,599.4845254128775,80.12085821450871,103.0900209199457,164.4010590194646
14533.889200170634,8.3,-0.1749862444557555,10.025973280159292,588.6376230514963,21.799999999999624,7.927272727272591,598.7580927324755,589.6144182389934,597.2805528405221,79.97402671984071,104.24054593738987,165.30099437885
14671.004899441743,8.4,-0.1772303318089034,10.154550014353351,587.261913591287,22.03999999999962,8.014545454545315,596.8278309818465,587.4789832284914,595.2595224845581,79.84544998564665,105.22311580310424,166.05496788397627
14807.712684383083,8.5,-0.17948300511075777,10.283618687171403,585.8996946496022,22.279999999999614,8.101818181818041,594.9181901457406,585.3614949416236,593.2563038949045,79.7163813128286,106.20533511077065,166.81046869489046
14955.513514719943,8.6,-0.18207402899760353,10.43207342050525,584.4472031401144,22.53999999999961,8.196363636363493,592.8838575934157,583.0836442328367,591.110927179002,79.56792657949475,107.35330653037319,167.71405117279951
15091.381848645182,8.700000000000001,-0.1843442747104416,10.562148918308539,583.1128313018112,22.779999999999603,8.28363636363622,591.016653587377,581.0028561184156,589.1441015028863,79.43785108169146,108.33450973658066,168.47237766119235
15226.849896249878,8.8,-0.18662288248409906,10.692703526904813,581.7917279076042,23.019999999999598,8.370909090908945,589.1696151269467,578.9395288938034,587.19460863747,79.30729647309519,109.31540272557896,169.23222079175738
15373.323225622878,8.9,-0.1892414783637859,10.842738019061217,580.3834403025246,23.279999999999593,8.465454545454397,587.2024384897561,576.7192344136516,585.1062227477108,79.15726198093878,110.46098146244839,170.13943995843044
15507.96752264002,9.0,-0.1915371825802749,10.974272181676422,579.089722642483,23.519999999999587,8.552727272727124,585.3968974143555,574.6916064462122,583.1921367775611,79.02572781832357,111.44094841047213,170.9020937094623
15642.218974414905,9.1,-0.19384101840716791,11.106272251248425,577.8090546977788,23.759999999999582,8.639999999999848,583.6110778475557,572.6809658984897,581.294916936812,78.89372774875157,112.42064527460566,171.6662545250297
15787.38966135555,9.200000000000001,-0.19648640530546008,11.257841755699769,576.444231370009,24.019999999999577,8.7345454545453,581.7095632675782,570.516639592309,579.2619591591972,78.74215824430023,113.56399053069555,172.5771027133817
15920.832673986335,9.3,-0.198806848181046,11.390793339072042,575.1904949123618,24.25999999999957,8.821818181818026,579.9643252626564,568.5407231988273,577.3991857896333,78.60920666092795,114.54285068009602,173.34406106030792
16053.890096306553,9.4,-0.20113518593932506,11.524197265902385,573.949592728376,24.499999999999567,8.909090909090752,578.2383757769556,566.5813328535432,575.5528238726939,78.47580273409761,115.52148061323622,174.11251789454462
16186.564240720754,9.5,-0.20347134078910925,11.658049079084037,572.7214558157633,24.73999999999956,8.996363636363476,576.5315769004919,564.6383215742914,573.7227285127487,78.34195092091596,116.49989258851255,174.88247004351555
